-8.522819727659225464e-02,-2.035468220710754395e-01,6.999067664146423340e-01,9.447775781154632568e-02,4.792167246341705322e-02,-8.267170786857604980e-01,5.525543093681335449e-01,-5.760996341705322266e-01,5.351351201534271240e-02,1.370822191238403320e-01,1.524971723556518555e+00,-3.978948593139648438e-01,9.153322130441665649e-02,-4.317342936992645264e-01,1.504898350685834885e-02,-1.329474598169326782e-01,9.497607350349426270e-01,-6.352802515029907227e-01,-4.729284346103668213e-02,4.943234100937843323e-02,9.406038373708724976e-02,7.552360743284225464e-02,-6.754266470670700073e-02,7.182077169418334961e-01,-2.783596813678741455e-01,4.025214910507202148e-01,6.356255710124969482e-02,-1.887602806091308594e-01,1.422072649002075195e-01,-4.079669341444969177e-02,-3.909319639205932617e-01,3.256703615188598633e-01,1.057609081268310547e+00,-3.919770941138267517e-02,-4.872452840209007263e-02,-7.776309549808502197e-02
-1.023394986987113953e-01,-2.121209353208541870e-01,6.999804377555847168e-01,9.548979252576828003e-02,3.434939309954643250e-02,-8.382523655891418457e-01,5.357562303543090820e-01,-6.767327189445495605e-01,7.473956793546676636e-02,1.374240666627883911e-01,1.538417577743530273e+00,-4.605032205581665039e-01,1.270848363637924194e-01,-3.812338113784790039e-01,2.992290072143077850e-02,-9.420216828584671021e-02,9.205029010772705078e-01,-6.627118587493896484e-01,-3.599390387535095215e-02,9.317404776811599731e-02,5.633525550365447998e-02,1.063167080283164978e-01,-1.597297936677932739e-02,7.789725661277770996e-01,-1.639054417610168457e-01,5.419085025787353516e-01,7.664760947227478027e-02,-1.618619561195373535e-01,1.736208945512771606e-01,-9.071940928697586060e-02,-3.940405845642089844e-01,3.669248819351196289e-01,1.026188969612121582e+00,-6.014735251665115356e-02,-5.250758677721023560e-02,-1.024326235055923462e-01
-1.240625083446502686e-01,-2.340705245733261108e-01,7.095976471900939941e-01,1.052025556564331055e-01,2.536090835928916931e-02,-8.540655374526977539e-01,5.087841153144836426e-01,-7.526096105575561523e-01,6.219479069113731384e-02,1.404105573892593384e-01,1.470373630523681641e+00,-4.719587266445159912e-01,1.491463184356689453e-01,-3.150863349437713623e-01,3.086584061384201050e-02,-5.612961202859878540e-02,8.461324572563171387e-01,-6.130111217498779297e-01,6.865583825856447220e-03,1.484438031911849976e-01,9.792825207114219666e-03,1.402935683727264404e-01,5.793899670243263245e-02,8.284010887145996094e-01,-5.644172430038452148e-02,6.770881414413452148e-01,9.017197042703628540e-02,-1.403892040252685547e-01,2.074946463108062744e-01,-1.220352798700332642e-01,-3.910326361656188965e-01,3.990670144557952881e-01,9.701352715492248535e-01,-5.858472734689712524e-02,-5.211448296904563904e-02,-1.325065940618515015e-01
-1.402119994163513184e-01,-2.696020305156707764e-01,7.265858650207519531e-01,1.156827732920646667e-01,2.919435314834117889e-02,-8.614746332168579102e-01,4.935854673385620117e-01,-8.021510839462280273e-01,6.136402860283851624e-02,1.730010956525802612e-01,1.311926960945129395e+00,-4.639721214771270752e-01,1.396969705820083618e-01,-2.088188678026199341e-01,3.283870965242385864e-02,-2.566833281889557838e-03,6.872588992118835449e-01,-5.001732110977172852e-01,7.915571331977844238e-02,1.922142803668975830e-01,-2.799863182008266449e-02,1.472773998975753784e-01,1.259830743074417114e-01,8.649256229400634766e-01,2.523812279105186462e-02,8.064409494400024414e-01,1.148363426327705383e-01,-1.299234479665756226e-01,2.190461009740829468e-01,-9.747851639986038208e-02,-4.001912474632263184e-01,4.061847329139709473e-01,8.694223761558532715e-01,-4.386220127344131470e-02,-6.521865725517272949e-02,-1.461575329303741455e-01
-1.587980091571807861e-01,-3.090932667255401611e-01,7.454974651336669922e-01,1.244015321135520935e-01,3.259078040719032288e-02,-8.716676235198974609e-01,4.729246199131011963e-01,-8.450458645820617676e-01,4.580683261156082153e-02,1.771342754364013672e-01,1.099274516105651855e+00,-3.941832184791564941e-01,1.232878863811492920e-01,-1.137111708521842957e-01,1.921541988849639893e-02,2.249367721378803253e-02,5.387632846832275391e-01,-2.560907602310180664e-01,1.603610515594482422e-01,2.477719187736511230e-01,-5.872282013297080994e-02,1.510006636381149292e-01,1.706948727369308472e-01,8.706328868865966797e-01,8.028162270784378052e-02,9.373046755790710449e-01,1.416736096143722534e-01,-1.233153641223907471e-01,2.253202646970748901e-01,-8.278433233499526978e-02,-3.931179642677307129e-01,4.098179340362548828e-01,8.447592854499816895e-01,-3.653580695390701294e-02,-7.288318127393722534e-02,-1.580200493335723877e-01
-1.789611726999282837e-01,-3.485293686389923096e-01,7.591964602470397949e-01,1.299640834331512451e-01,3.831154480576515198e-02,-8.759034276008605957e-01,4.630709588527679443e-01,-8.560681343078613281e-01,2.456475235521793365e-02,1.923254281282424927e-01,8.442497253417968750e-01,-2.960026562213897705e-01,7.701494544744491577e-02,-4.944806918501853943e-02,4.910934250801801682e-03,3.854535520076751709e-02,4.933602213859558105e-01,-8.072311431169509888e-02,2.398818135261535645e-01,2.724776268005371094e-01,-7.218138873577117920e-02,1.473888456821441650e-01,2.225085794925689697e-01,8.608651757240295410e-01,1.207252219319343567e-01,1.037497997283935547e+00,2.058288455009460449e-01,-1.209508404135704041e-01,2.342202812433242798e-01,-5.830498784780502319e-02,-3.852556347846984863e-01,4.033802449703216553e-01,8.105049133300781250e-01,-4.546187072992324829e-02,-8.361101895570755005e-02,-1.731191724538803101e-01
-2.008442878723144531e-01,-3.857724666595458984e-01,7.666848897933959961e-01,1.267911195755004883e-01,4.967324808239936829e-02,-8.756383657455444336e-01,4.633724689483642578e-01,-8.196276426315307617e-01,3.500893479213118553e-03,2.028542757034301758e-01,5.702618360519409180e-01,-1.705082207918167114e-01,1.574387773871421814e-02,-7.418571971356868744e-03,1.817603711970150471e-03,-1.203186064958572388e-02,5.202128887176513672e-01,2.772143483161926270e-02,2.617999911308288574e-01,2.849065363407135010e-01,-6.707877665758132935e-02,1.359440833330154419e-01,2.691006064414978027e-01,8.472716212272644043e-01,1.315939277410507202e-01,1.102828264236450195e+00,2.427697777748107910e-01,-1.172711998224258423e-01,2.259199768304824829e-01,-1.609535142779350281e-02,-3.706525862216949463e-01,3.813184797763824463e-01,8.012141585350036621e-01,-4.523091763257980347e-02,-9.653701633214950562e-02,-2.162691056728363037e-01
-2.213047593832015991e-01,-4.250835776329040527e-01,7.652775049209594727e-01,1.132627949118614197e-01,5.091493949294090271e-02,-8.801203370094299316e-01,4.582219719886779785e-01,-7.503460049629211426e-01,-7.796629332005977631e-03,2.328049987554550171e-01,4.166836142539978027e-01,-4.708883166313171387e-02,-1.096984557807445526e-02,2.263222634792327881e-02,-2.640194259583950043e-02,-6.228179484605789185e-02,6.309832334518432617e-01,6.329578906297683716e-02,2.617999911308288574e-01,2.910519838333129883e-01,-6.495511531829833984e-02,1.181960478425025940e-01,3.175359666347503662e-01,8.194732069969177246e-01,1.479329466819763184e-01,1.170073866844177246e+00,2.862837314605712891e-01,-1.056765913963317871e-01,2.302256077527999878e-01,4.366770386695861816e-02,-3.554701507091522217e-01,3.611955940723419189e-01,8.149407505989074707e-01,-5.429995432496070862e-02,-1.060067787766456604e-01,-2.381647676229476929e-01
-2.392499297857284546e-01,-4.540202021598815918e-01,7.537503838539123535e-01,9.377414733171463013e-02,4.129757732152938843e-02,-8.847538828849792480e-01,4.546554088592529297e-01,-7.056589126586914062e-01,-3.581495583057403564e-02,2.669423818588256836e-01,4.489201009273529053e-01,-1.937539502978324890e-02,3.278571739792823792e-02,3.656102344393730164e-02,-8.794111013412475586e-02,-7.650159299373626709e-02,8.280946016311645508e-01,5.913936346769332886e-02,2.617999017238616943e-01,2.753709852695465088e-01,-7.397851347923278809e-02,1.044888421893119812e-01,3.635441362857818604e-01,8.016573190689086914e-01,1.606114357709884644e-01,1.222000598907470703e+00,3.130781352519989014e-01,-9.119975566864013672e-02,2.237323373556137085e-01,1.075061485171318054e-01,-3.330529630184173584e-01,3.474662601947784424e-01,8.544181585311889648e-01,-7.122003287076950073e-02,-1.074943616986274719e-01,-2.483909428119659424e-01
-2.594814896583557129e-01,-4.819309711456298828e-01,7.378256916999816895e-01,7.357945293188095093e-02,2.914986200630664825e-02,-8.853243589401245117e-01,4.581889808177947998e-01,-6.612915396690368652e-01,-7.186754792928695679e-02,2.785276174545288086e-01,5.452089905738830566e-01,-1.084558591246604919e-01,1.202386394143104553e-01,3.354333341121673584e-02,-1.407237797975540161e-01,-5.120081081986427307e-02,1.070658087730407715e+00,1.015897002071142197e-02,2.299904674291610718e-01,2.355379313230514526e-01,-9.294559061527252197e-02,1.060997843742370605e-01,3.904034197330474854e-01,7.915903329849243164e-01,1.619899123907089233e-01,1.255170106887817383e+00,3.249863982200622559e-01,-6.879537552595138550e-02,2.141754925251007080e-01,1.698988080024719238e-01,-3.013141751289367676e-01,3.302140533924102783e-01,9.051451086997985840e-01,-7.085797190666198730e-02,-9.742064774036407471e-02,-2.516434490680694580e-01
